unit_id,week_start,week_index,infra_age_years,pipe_material,informal_settlement_pct,population_density,is_known_hotspot,nrw_pct,rainfall_mm,days_since_maintenance,historical_incidents_90d,burst_occurred,nrw_pct_roll4,rainfall_roll4,burst_next_week
21,2024-10-14,41,22.8,pvc,6.0,4186.0,0,20.62,38.0,21,2,0,17.95,51.42,0
21,2024-10-21,42,22.8,pvc,6.0,4186.0,0,20.94,31.9,28,2,0,19.08,42.48,0
21,2024-10-28,43,22.8,pvc,6.0,4186.0,0,19.54,28.9,35,2,0,19.83,33.95,0
21,2024-11-04,44,22.8,pvc,6.0,4186.0,0,20.04,25.5,42,2,0,20.28,31.08,0
21,2024-11-11,45,22.8,pvc,6.0,4186.0,0,20.24,25.2,49,2,0,20.19,27.88,0
21,2024-11-18,46,22.8,pvc,6.0,4186.0,0,22.47,38.8,56,2,0,20.57,29.6,0
21,2024-11-25,47,22.8,pvc,6.0,4186.0,0,23.0,24.2,63,2,0,21.44,28.42,0
21,2024-12-02,48,22.8,pvc,6.0,4186.0,0,24.43,10.3,70,2,0,22.54,24.62,0
21,2024-12-09,49,22.8,pvc,6.0,4186.0,0,24.0,29.9,77,2,0,23.48,25.8,0
21,2024-12-16,50,22.8,pvc,6.0,4186.0,0,22.86,18.9,84,1,0,23.57,20.82,0
21,2024-12-23,51,22.8,pvc,6.0,4186.0,0,22.31,21.8,91,0,0,23.4,20.22,0
21,2024-12-30,52,22.8,pvc,6.0,4186.0,0,23.18,19.1,98,0,0,23.09,22.42,0
21,2025-01-06,53,22.8,pvc,6.0,4186.0,0,24.64,19.8,105,0,0,23.25,19.9,0
21,2025-01-13,54,22.8,pvc,6.0,4186.0,0,26.72,21.0,112,0,0,24.21,20.42,0
21,2025-01-20,55,22.8,pvc,6.0,4186.0,0,26.87,6.6,119,0,0,25.35,16.62,0
21,2025-01-27,56,22.8,pvc,6.0,4186.0,0,27.19,24.5,126,0,0,26.36,17.98,0
21,2025-02-03,57,22.8,pvc,6.0,4186.0,0,28.4,14.6,133,0,0,27.3,16.68,0
21,2025-02-10,58,22.8,pvc,6.0,4186.0,0,28.77,18.3,140,0,0,27.81,16.0,0
21,2025-02-17,59,22.8,pvc,6.0,4186.0,0,30.26,25.1,147,0,0,28.66,20.62,0
21,2025-02-24,60,22.8,pvc,6.0,4186.0,0,31.08,52.4,154,0,0,29.63,27.6,0
21,2025-03-03,61,22.8,pvc,6.0,4186.0,0,32.51,22.6,161,0,0,30.65,29.6,0
21,2025-03-10,62,22.8,pvc,6.0,4186.0,0,32.8,33.2,168,0,0,31.66,33.33,0
21,2025-03-17,63,22.8,pvc,6.0,4186.0,0,32.88,34.3,175,0,0,32.32,35.62,0
21,2025-03-24,64,22.8,pvc,6.0,4186.0,0,33.89,52.0,182,0,0,33.02,35.52,0
21,2025-03-31,65,22.8,pvc,6.0,4186.0,0,35.29,40.6,189,0,0,33.72,40.02,0
21,2025-04-07,66,22.8,pvc,6.0,4186.0,0,35.15,49.1,196,0,0,34.3,44.0,1
21,2025-04-14,67,22.8,pvc,6.0,4186.0,0,34.88,42.0,203,0,1,34.8,45.92,0
21,2025-04-21,68,22.8,pvc,6.0,4186.0,0,23.36,68.1,0,1,0,32.17,49.95,0
21,2025-04-28,69,22.8,pvc,6.0,4186.0,0,22.97,46.2,7,1,0,29.09,51.35,0
21,2025-05-05,70,22.8,pvc,6.0,4186.0,0,21.85,64.3,14,1,0,25.76,55.15,0
21,2025-05-12,71,22.8,pvc,6.0,4186.0,0,22.94,64.1,21,1,0,22.78,60.68,0
21,2025-05-19,72,22.8,pvc,6.0,4186.0,0,26.63,68.2,28,1,0,23.6,60.7,0
21,2025-05-26,73,22.8,pvc,6.0,4186.0,0,27.69,56.1,35,1,0,24.78,63.18,0
21,2025-06-02,74,22.8,pvc,6.0,4186.0,0,27.65,64.8,42,1,0,26.23,63.3,0
21,2025-06-09,75,22.8,pvc,6.0,4186.0,0,27.96,80.2,49,1,0,27.48,67.32,0
21,2025-06-16,76,22.8,pvc,6.0,4186.0,0,30.06,98.5,56,1,0,28.34,74.9,0
21,2025-06-23,77,22.8,pvc,6.0,4186.0,0,31.16,69.5,63,1,0,29.21,78.25,0
21,2025-06-30,78,22.8,pvc,6.0,4186.0,0,31.34,80.4,70,1,0,30.13,82.15,0
21,2025-07-07,79,22.8,pvc,6.0,4186.0,0,33.13,72.0,77,1,0,31.42,80.1,0
21,2025-07-14,80,22.8,pvc,6.0,4186.0,0,33.76,69.4,84,1,0,32.35,72.82,0
21,2025-07-21,81,22.8,pvc,6.0,4186.0,0,34.3,65.2,91,0,0,33.13,71.75,0
21,2025-07-28,82,22.8,pvc,6.0,4186.0,0,33.36,67.7,98,0,0,33.64,68.58,0
21,2025-08-04,83,22.8,pvc,6.0,4186.0,0,34.28,74.2,105,0,0,33.92,69.12,0
21,2025-08-11,84,22.8,pvc,6.0,4186.0,0,35.95,73.4,112,0,0,34.47,70.12,0
21,2025-08-18,85,22.8,pvc,6.0,4186.0,0,37.19,52.5,119,0,0,35.2,66.95,0
21,2025-08-25,86,22.8,pvc,6.0,4186.0,0,37.46,54.4,126,0,0,36.22,63.63,0
21,2025-09-01,87,22.8,pvc,6.0,4186.0,0,36.61,48.0,133,0,0,36.8,57.08,0
21,2025-09-08,88,22.8,pvc,6.0,4186.0,0,37.74,53.6,140,0,0,37.25,52.12,0
21,2025-09-15,89,22.8,pvc,6.0,4186.0,0,37.06,46.7,147,0,0,37.22,50.68,0
21,2025-09-22,90,22.8,pvc,6.0,4186.0,0,37.18,50.5,154,0,0,37.15,49.7,0
21,2025-09-29,91,22.8,pvc,6.0,4186.0,0,38.18,48.0,161,0,0,37.54,49.7,0
21,2025-10-06,92,22.8,pvc,6.0,4186.0,0,38.66,27.8,168,0,0,37.77,43.25,0
21,2025-10-13,93,22.8,pvc,6.0,4186.0,0,39.61,36.7,175,0,0,38.41,40.75,0
21,2025-10-20,94,22.8,pvc,6.0,4186.0,0,41.2,50.0,182,0,0,39.41,40.62,0
21,2025-10-27,95,22.8,pvc,6.0,4186.0,0,42.39,26.0,189,0,0,40.47,35.12,0
21,2025-11-03,96,22.8,pvc,6.0,4186.0,0,41.94,23.0,196,0,0,41.28,33.92,0
21,2025-11-10,97,22.8,pvc,6.0,4186.0,0,42.16,38.1,203,0,0,41.92,34.28,0
21,2025-11-17,98,22.8,pvc,6.0,4186.0,0,43.74,32.9,210,0,0,42.56,30.0,0
21,2025-11-24,99,22.8,pvc,6.0,4186.0,0,44.04,13.1,217,0,0,42.97,26.78,1
21,2025-12-01,100,22.8,pvc,6.0,4186.0,0,45.77,27.6,224,0,1,43.93,27.92,0
21,2025-12-08,101,22.8,pvc,6.0,4186.0,0,32.69,11.2,0,1,0,41.56,21.2,0
21,2025-12-15,102,22.8,pvc,6.0,4186.0,0,32.1,11.8,7,1,0,38.65,15.92,0
21,2025-12-22,103,22.8,pvc,6.0,4186.0,0,31.54,8.4,14,1,0,35.52,14.75,0
21,2025-12-29,104,22.8,pvc,6.0,4186.0,0,32.92,6.7,21,1,0,32.31,9.52,0
21,2026-01-05,105,22.8,pvc,6.0,4186.0,0,32.37,17.2,28,1,0,32.23,11.02,0
21,2026-01-12,106,22.8,pvc,6.0,4186.0,0,33.2,6.9,35,1,0,32.51,9.8,0
21,2026-01-19,107,22.8,pvc,6.0,4186.0,0,34.94,19.2,42,1,0,33.36,12.5,0
21,2026-01-26,108,22.8,pvc,6.0,4186.0,0,35.02,20.2,49,1,0,33.88,15.88,0
21,2026-02-02,109,22.8,pvc,6.0,4186.0,0,34.08,19.2,56,1,0,34.31,16.38,0
21,2026-02-09,110,22.8,pvc,6.0,4186.0,0,32.83,18.6,63,1,0,34.22,19.3,0
21,2026-02-16,111,22.8,pvc,6.0,4186.0,0,35.04,19.5,70,1,0,34.24,19.38,0
21,2026-02-23,112,22.8,pvc,6.0,4186.0,0,35.24,19.4,77,1,0,34.3,19.17,0
21,2026-03-02,113,22.8,pvc,6.0,4186.0,0,35.58,51.7,84,1,0,34.67,27.3,0
21,2026-03-09,114,22.8,pvc,6.0,4186.0,0,36.57,31.6,91,0,0,35.61,30.55,0
21,2026-03-16,115,22.8,pvc,6.0,4186.0,0,36.35,34.5,98,0,0,35.94,34.3,0
21,2026-03-23,116,22.8,pvc,6.0,4186.0,0,38.28,32.6,105,0,0,36.7,37.6,0
21,2026-03-30,117,22.8,pvc,6.0,4186.0,0,36.94,62.1,112,0,0,37.04,40.2,0
21,2026-04-06,118,22.8,pvc,6.0,4186.0,0,35.59,41.5,119,0,0,36.79,42.68,0
21,2026-04-13,119,22.8,pvc,6.0,4186.0,0,34.69,52.6,126,0,0,36.38,47.2,0
21,2026-04-20,120,22.8,pvc,6.0,4186.0,0,34.24,58.1,133,0,0,35.36,53.58,0
21,2026-04-27,121,22.8,pvc,6.0,4186.0,0,36.1,57.3,140,0,0,35.16,52.38,0
21,2026-05-04,122,22.8,pvc,6.0,4186.0,0,37.1,49.1,147,0,0,35.53,54.28,0
21,2026-05-11,123,22.8,pvc,6.0,4186.0,0,37.89,69.5,154,0,0,36.33,58.5,0
21,2026-05-18,124,22.8,pvc,6.0,4186.0,0,38.66,58.7,161,0,0,37.44,58.65,0
21,2026-05-25,125,22.8,pvc,6.0,4186.0,0,40.18,76.0,168,0,0,38.46,63.32,0
21,2026-06-01,126,22.8,pvc,6.0,4186.0,0,40.87,67.0,175,0,0,39.4,67.8,0
21,2026-06-08,127,22.8,pvc,6.0,4186.0,0,42.58,74.8,182,0,0,40.57,69.12,0
21,2026-06-15,128,22.8,pvc,6.0,4186.0,0,43.46,87.4,189,0,0,41.77,76.3,0
21,2026-06-22,129,22.8,pvc,6.0,4186.0,0,44.15,78.0,196,0,0,42.76,76.8,0
21,2026-06-29,130,22.8,pvc,6.0,4186.0,0,45.68,77.0,203,0,0,43.97,79.3,0
21,2026-07-06,131,22.8,pvc,6.0,4186.0,0,46.12,79.3,210,0,0,44.85,80.42,1
21,2026-07-13,132,22.8,pvc,6.0,4186.0,0,45.0,63.4,217,0,1,45.24,74.42,0
21,2026-07-20,133,22.8,pvc,6.0,4186.0,0,33.59,79.7,0,1,0,42.6,74.85,0
21,2026-07-27,134,22.8,pvc,6.0,4186.0,0,33.34,65.1,7,1,0,39.51,71.88,0
21,2026-08-03,135,22.8,pvc,6.0,4186.0,0,33.17,63.6,14,1,0,36.28,67.95,0
21,2026-08-10,136,22.8,pvc,6.0,4186.0,0,33.2,64.7,21,1,0,33.33,68.28,0
21,2026-08-17,137,22.8,pvc,6.0,4186.0,0,33.78,58.2,28,1,0,33.37,62.9,0
21,2026-08-24,138,22.8,pvc,6.0,4186.0,0,35.03,51.1,35,1,0,33.8,59.4,0
21,2026-08-31,139,22.8,pvc,6.0,4186.0,0,34.69,56.1,42,1,0,34.17,57.53,0
21,2026-09-07,140,22.8,pvc,6.0,4186.0,0,34.83,50.8,49,1,0,34.58,54.05,0
21,2026-09-14,141,22.8,pvc,6.0,4186.0,0,35.61,47.3,56,1,0,35.04,51.32,0
21,2026-09-21,142,22.8,pvc,6.0,4186.0,0,35.73,45.7,63,1,0,35.21,49.97,0
21,2026-09-28,143,22.8,pvc,6.0,4186.0,0,34.45,31.3,70,1,0,35.16,43.78,0
21,2026-10-05,144,22.8,pvc,6.0,4186.0,0,35.78,37.5,77,1,0,35.39,40.45,0
21,2026-10-12,145,22.8,pvc,6.0,4186.0,0,35.93,56.7,84,1,0,35.47,42.8,0
21,2026-10-19,146,22.8,pvc,6.0,4186.0,0,34.3,51.8,91,0,0,35.12,44.32,0
21,2026-10-26,147,22.8,pvc,6.0,4186.0,0,32.88,30.9,98,0,0,34.72,44.22,0
21,2026-11-02,148,22.8,pvc,6.0,4186.0,0,31.67,27.8,105,0,0,33.7,41.8,0
21,2026-11-09,149,22.8,pvc,6.0,4186.0,0,32.04,12.6,112,0,0,32.72,30.78,0
21,2026-11-16,150,22.8,pvc,6.0,4186.0,0,32.62,17.9,119,0,0,32.3,22.3,0
21,2026-11-23,151,22.8,pvc,6.0,4186.0,0,33.5,29.2,126,0,0,32.46,21.88,0
21,2026-11-30,152,22.8,pvc,6.0,4186.0,0,34.06,15.4,133,0,0,33.06,18.77,0
21,2026-12-07,153,22.8,pvc,6.0,4186.0,0,34.77,31.3,140,0,0,33.74,23.45,0
21,2026-12-14,154,22.8,pvc,6.0,4186.0,0,34.86,29.3,147,0,0,34.3,26.3,0
22,2024-01-01,0,64.3,cast_iron,64.7,6818.0,1,59.77,12.7,140,0,0,59.77,12.7,0
22,2024-01-08,1,64.3,cast_iron,64.7,6818.0,1,59.3,45.4,147,0,0,59.54,29.05,0
22,2024-01-15,2,64.3,cast_iron,64.7,6818.0,1,60.54,47.6,154,0,0,59.87,35.23,0
22,2024-01-22,3,64.3,cast_iron,64.7,6818.0,1,61.12,45.2,161,0,0,60.18,37.72,0
22,2024-01-29,4,64.3,cast_iron,64.7,6818.0,1,58.5,20.4,168,0,0,59.86,39.65,0
22,2024-02-05,5,64.3,cast_iron,64.7,6818.0,1,58.53,87.9,175,0,0,59.67,50.28,1
22,2024-02-12,6,64.3,cast_iron,64.7,6818.0,1,58.48,16.7,182,0,1,59.16,42.55,0
22,2024-02-19,7,64.3,cast_iron,64.7,6818.0,1,47.1,21.7,0,1,0,55.65,36.68,0
22,2024-02-26,8,64.3,cast_iron,64.7,6818.0,1,47.26,39.5,7,1,0,52.84,41.45,0
22,2024-03-04,9,64.3,cast_iron,64.7,6818.0,1,47.05,33.6,14,1,0,49.97,27.88,0
22,2024-03-11,10,64.3,cast_iron,64.7,6818.0,1,47.79,37.4,21,1,0,47.3,33.05,0
22,2024-03-18,11,64.3,cast_iron,64.7,6818.0,1,48.02,29.0,28,1,0,47.53,34.88,0
22,2024-03-25,12,64.3,cast_iron,64.7,6818.0,1,48.93,39.4,35,1,0,47.95,34.85,0
22,2024-04-01,13,64.3,cast_iron,64.7,6818.0,1,49.65,37.4,42,1,0,48.6,35.8,0
22,2024-04-08,14,64.3,cast_iron,64.7,6818.0,1,49.39,37.0,49,1,0,49.0,35.7,0
22,2024-04-15,15,64.3,cast_iron,64.7,6818.0,1,51.09,44.7,56,1,0,49.76,39.62,1
22,2024-04-22,16,64.3,cast_iron,64.7,6818.0,1,52.48,56.2,63,1,1,50.65,43.82,1
22,2024-04-29,17,64.3,cast_iron,64.7,6818.0,1,47.65,65.1,0,2,1,50.15,50.75,0
22,2024-05-06,18,64.3,cast_iron,64.7,6818.0,1,38.08,47.4,0,3,0,47.32,53.35,0
22,2024-05-13,19,64.3,cast_iron,64.7,6818.0,1,37.26,61.4,7,3,0,43.87,57.53,0
22,2024-05-20,20,64.3,cast_iron,64.7,6818.0,1,36.71,62.9,14,2,0,39.92,59.2,0
22,2024-05-27,21,64.3,cast_iron,64.7,6818.0,1,37.06,68.4,21,2,0,37.28,60.02,0
22,2024-06-03,22,64.3,cast_iron,64.7,6818.0,1,39.15,59.2,28,2,0,37.54,62.97,0
22,2024-06-10,23,64.3,cast_iron,64.7,6818.0,1,41.15,60.6,35,2,0,38.52,62.78,0
22,2024-06-17,24,64.3,cast_iron,64.7,6818.0,1,43.31,87.5,42,2,0,40.17,68.93,0
22,2024-06-24,25,64.3,cast_iron,64.7,6818.0,1,43.11,63.7,49,2,0,41.68,67.75,0
22,2024-07-01,26,64.3,cast_iron,64.7,6818.0,1,44.32,67.0,56,2,0,42.97,69.7,0
22,2024-07-08,27,64.3,cast_iron,64.7,6818.0,1,44.35,67.7,63,2,0,43.77,71.47,0
22,2024-07-15,28,64.3,cast_iron,64.7,6818.0,1,44.64,64.2,70,2,0,44.1,65.65,0
22,2024-07-22,29,64.3,cast_iron,64.7,6818.0,1,45.81,74.6,77,2,0,44.78,68.38,0
22,2024-07-29,30,64.3,cast_iron,64.7,6818.0,1,47.99,72.1,84,1,0,45.7,69.65,0
22,2024-08-05,31,64.3,cast_iron,64.7,6818.0,1,47.21,64.5,91,0,0,46.41,68.85,0
22,2024-08-12,32,64.3,cast_iron,64.7,6818.0,1,46.97,58.5,98,0,0,47.0,67.42,1
22,2024-08-19,33,64.3,cast_iron,64.7,6818.0,1,47.84,59.4,105,0,1,47.5,63.62,0
22,2024-08-26,34,64.3,cast_iron,64.7,6818.0,1,38.28,59.7,0,1,0,45.08,60.52,0
22,2024-09-02,35,64.3,cast_iron,64.7,6818.0,1,38.4,49.8,7,1,0,42.87,56.85,0
22,2024-09-09,36,64.3,cast_iron,64.7,6818.0,1,39.43,59.7,14,1,0,40.99,57.15,1
22,2024-09-16,37,64.3,cast_iron,64.7,6818.0,1,39.16,62.9,21,1,1,38.82,58.03,0
22,2024-09-23,38,64.3,cast_iron,64.7,6818.0,1,25.13,67.7,0,2,0,35.53,60.02,0
22,2024-09-30,39,64.3,cast_iron,64.7,6818.0,1,25.47,63.0,7,2,0,32.3,63.32,0
22,2024-10-07,40,64.3,cast_iron,64.7,6818.0,1,24.46,37.0,14,2,0,28.56,57.65,0
22,2024-10-14,41,64.3,cast_iron,64.7,6818.0,1,23.94,38.0,21,2,0,24.75,51.42,0
22,2024-10-21,42,64.3,cast_iron,64.7,6818.0,1,24.47,31.9,28,2,0,24.58,42.48,0
22,2024-10-28,43,64.3,cast_iron,64.7,6818.0,1,22.97,28.9,35,2,0,23.96,33.95,0
22,2024-11-04,44,64.3,cast_iron,64.7,6818.0,1,24.12,25.5,42,2,0,23.88,31.08,0
22,2024-11-11,45,64.3,cast_iron,64.7,6818.0,1,23.12,25.2,49,2,0,23.67,27.88,0
22,2024-11-18,46,64.3,cast_iron,64.7,6818.0,1,25.13,38.8,56,2,0,23.84,29.6,0
22,2024-11-25,47,64.3,cast_iron,64.7,6818.0,1,28.06,24.2,63,1,0,25.11,28.42,0
22,2024-12-02,48,64.3,cast_iron,64.7,6818.0,1,27.66,10.3,70,1,0,25.99,24.62,0
22,2024-12-09,49,64.3,cast_iron,64.7,6818.0,1,27.26,29.9,77,1,0,27.03,25.8,0
22,2024-12-16,50,64.3,cast_iron,64.7,6818.0,1,26.76,18.9,84,1,0,27.44,20.82,0
22,2024-12-23,51,64.3,cast_iron,64.7,6818.0,1,27.58,21.8,91,0,0,27.32,20.22,0
22,2024-12-30,52,64.3,cast_iron,64.7,6818.0,1,28.89,19.1,98,0,0,27.62,22.42,0
22,2025-01-06,53,64.3,cast_iron,64.7,6818.0,1,28.6,19.8,105,0,0,27.96,19.9,0
22,2025-01-13,54,64.3,cast_iron,64.7,6818.0,1,30.34,21.0,112,0,0,28.85,20.42,1
22,2025-01-20,55,64.3,cast_iron,64.7,6818.0,1,30.09,6.6,119,0,1,29.48,16.62,0
22,2025-01-27,56,64.3,cast_iron,64.7,6818.0,1,22.74,24.5,0,1,0,27.94,17.98,0
22,2025-02-03,57,64.3,cast_iron,64.7,6818.0,1,23.8,14.6,7,1,0,26.74,16.68,1
22,2025-02-10,58,64.3,cast_iron,64.7,6818.0,1,23.15,18.3,14,1,1,24.94,16.0,0
22,2025-02-17,59,64.3,cast_iron,64.7,6818.0,1,11.58,25.1,0,2,0,20.32,20.62,0
22,2025-02-24,60,64.3,cast_iron,64.7,6818.0,1,10.91,52.4,7,2,0,17.36,27.6,0
22,2025-03-03,61,64.3,cast_iron,64.7,6818.0,1,10.21,22.6,14,2,0,13.96,29.6,0
22,2025-03-10,62,64.3,cast_iron,64.7,6818.0,1,7.65,33.2,21,2,0,10.09,33.33,0
22,2025-03-17,63,64.3,cast_iron,64.7,6818.0,1,6.76,34.3,28,2,0,8.88,35.62,0
22,2025-03-24,64,64.3,cast_iron,64.7,6818.0,1,7.19,52.0,35,2,0,7.95,35.52,0
22,2025-03-31,65,64.3,cast_iron,64.7,6818.0,1,7.46,40.6,42,2,0,7.26,40.02,0
22,2025-04-07,66,64.3,cast_iron,64.7,6818.0,1,8.47,49.1,49,2,0,7.47,44.0,0
22,2025-04-14,67,64.3,cast_iron,64.7,6818.0,1,9.03,42.0,56,2,0,8.04,45.92,0
22,2025-04-21,68,64.3,cast_iron,64.7,6818.0,1,9.65,68.1,63,2,0,8.65,49.95,0
22,2025-04-28,69,64.3,cast_iron,64.7,6818.0,1,9.96,46.2,70,1,0,9.28,51.35,0
22,2025-05-05,70,64.3,cast_iron,64.7,6818.0,1,10.54,64.3,77,1,0,9.8,55.15,0
22,2025-05-12,71,64.3,cast_iron,64.7,6818.0,1,11.31,64.1,84,1,0,10.36,60.68,0
22,2025-05-19,72,64.3,cast_iron,64.7,6818.0,1,11.42,68.2,91,0,0,10.81,60.7,0
22,2025-05-26,73,64.3,cast_iron,64.7,6818.0,1,12.66,56.1,98,0,0,11.48,63.18,0
22,2025-06-02,74,64.3,cast_iron,64.7,6818.0,1,13.27,64.8,105,0,0,12.16,63.3,0
22,2025-06-09,75,64.3,cast_iron,64.7,6818.0,1,13.33,80.2,112,0,0,12.67,67.32,0
22,2025-06-16,76,64.3,cast_iron,64.7,6818.0,1,14.18,98.5,119,0,0,13.36,74.9,0
22,2025-06-23,77,64.3,cast_iron,64.7,6818.0,1,14.83,69.5,126,0,0,13.9,78.25,0
22,2025-06-30,78,64.3,cast_iron,64.7,6818.0,1,13.98,80.4,133,0,0,14.08,82.15,0
22,2025-07-07,79,64.3,cast_iron,64.7,6818.0,1,16.04,72.0,140,0,0,14.76,80.1,0
22,2025-07-14,80,64.3,cast_iron,64.7,6818.0,1,18.63,69.4,147,0,0,15.87,72.82,0
22,2025-07-21,81,64.3,cast_iron,64.7,6818.0,1,18.54,65.2,0,0,0,16.8,71.75,0
22,2025-07-28,82,64.3,cast_iron,64.7,6818.0,1,20.92,67.7,7,0,0,18.53,68.58,0
22,2025-08-04,83,64.3,cast_iron,64.7,6818.0,1,21.69,74.2,14,0,0,19.94,69.12,0
22,2025-08-11,84,64.3,cast_iron,64.7,6818.0,1,23.02,73.4,21,0,0,21.04,70.12,0
22,2025-08-18,85,64.3,cast_iron,64.7,6818.0,1,25.16,52.5,28,0,0,22.7,66.95,0
22,2025-08-25,86,64.3,cast_iron,64.7,6818.0,1,27.13,54.4,35,0,0,24.25,63.63,0
22,2025-09-01,87,64.3,cast_iron,64.7,6818.0,1,28.51,48.0,42,0,0,25.96,57.08,0
22,2025-09-08,88,64.3,cast_iron,64.7,6818.0,1,30.19,53.6,49,0,0,27.75,52.12,0
22,2025-09-15,89,64.3,cast_iron,64.7,6818.0,1,29.75,46.7,56,0,0,28.9,50.68,0
22,2025-09-22,90,64.3,cast_iron,64.7,6818.0,1,30.8,50.5,63,0,0,29.81,49.7,0
22,2025-09-29,91,64.3,cast_iron,64.7,6818.0,1,32.94,48.0,70,0,0,30.92,49.7,0
22,2025-10-06,92,64.3,cast_iron,64.7,6818.0,1,34.19,27.8,77,0,0,31.92,43.25,0
22,2025-10-13,93,64.3,cast_iron,64.7,6818.0,1,36.97,36.7,84,0,0,33.72,40.75,0
22,2025-10-20,94,64.3,cast_iron,64.7,6818.0,1,35.84,50.0,91,0,0,34.98,40.62,0
22,2025-10-27,95,64.3,cast_iron,64.7,6818.0,1,35.71,26.0,98,0,0,35.68,35.12,0
22,2025-11-03,96,64.3,cast_iron,64.7,6818.0,1,35.08,23.0,0,0,0,35.9,33.92,0
22,2025-11-10,97,64.3,cast_iron,64.7,6818.0,1,36.4,38.1,7,0,0,35.76,34.28,0
22,2025-11-17,98,64.3,cast_iron,64.7,6818.0,1,36.47,32.9,14,0,0,35.92,30.0,0
22,2025-11-24,99,64.3,cast_iron,64.7,6818.0,1,36.59,13.1,21,0,0,36.14,26.78,0
22,2025-12-01,100,64.3,cast_iron,64.7,6818.0,1,37.22,27.6,28,0,0,36.67,27.92,0
22,2025-12-08,101,64.3,cast_iron,64.7,6818.0,1,38.92,11.2,35,0,0,37.3,21.2,0
22,2025-12-15,102,64.3,cast_iron,64.7,6818.0,1,38.37,11.8,42,0,0,37.78,15.92,1
22,2025-12-22,103,64.3,cast_iron,64.7,6818.0,1,37.98,8.4,49,0,1,38.12,14.75,0
22,2025-12-29,104,64.3,cast_iron,64.7,6818.0,1,27.44,6.7,0,1,0,35.68,9.52,0
22,2026-01-05,105,64.3,cast_iron,64.7,6818.0,1,28.3,17.2,7,1,0,33.02,11.02,0
22,2026-01-12,106,64.3,cast_iron,64.7,6818.0,1,27.89,6.9,14,1,0,30.4,9.8,1
22,2026-01-19,107,64.3,cast_iron,64.7,6818.0,1,30.2,19.2,21,1,1,28.46,12.5,0
22,2026-01-26,108,64.3,cast_iron,64.7,6818.0,1,22.77,20.2,0,2,0,27.29,15.88,0
22,2026-02-02,109,64.3,cast_iron,64.7,6818.0,1,21.06,19.2,7,2,0,25.48,16.38,0
22,2026-02-09,110,64.3,cast_iron,64.7,6818.0,1,21.78,18.6,14,2,0,23.95,19.3,0
22,2026-02-16,111,64.3,cast_iron,64.7,6818.0,1,23.26,19.5,21,2,0,22.22,19.38,0
22,2026-02-23,112,64.3,cast_iron,64.7,6818.0,1,24.41,19.4,28,2,0,22.63,19.17,0
22,2026-03-02,113,64.3,cast_iron,64.7,6818.0,1,24.77,51.7,35,2,0,23.56,27.3,0
22,2026-03-09,114,64.3,cast_iron,64.7,6818.0,1,25.36,31.6,42,2,0,24.45,30.55,1
22,2026-03-16,115,64.3,cast_iron,64.7,6818.0,1,25.21,34.5,49,2,1,24.94,34.3,0
22,2026-03-23,116,64.3,cast_iron,64.7,6818.0,1,17.52,32.6,0,3,0,23.22,37.6,0
22,2026-03-30,117,64.3,cast_iron,64.7,6818.0,1,18.26,62.1,7,2,0,21.59,40.2,0
22,2026-04-06,118,64.3,cast_iron,64.7,6818.0,1,18.96,41.5,14,2,0,19.99,42.68,1
22,2026-04-13,119,64.3,cast_iron,64.7,6818.0,1,20.41,52.6,21,2,1,18.79,47.2,0
22,2026-04-20,120,64.3,cast_iron,64.7,6818.0,1,6.37,58.1,0,3,0,16.0,53.58,0
22,2026-04-27,121,64.3,cast_iron,64.7,6818.0,1,6.56,57.3,7,2,0,13.08,52.38,0
22,2026-05-04,122,64.3,cast_iron,64.7,6818.0,1,7.56,49.1,14,2,0,10.22,54.28,0
22,2026-05-11,123,64.3,cast_iron,64.7,6818.0,1,7.1,69.5,21,2,0,6.9,58.5,0
22,2026-05-18,124,64.3,cast_iron,64.7,6818.0,1,7.29,58.7,28,2,0,7.13,58.65,0
22,2026-05-25,125,64.3,cast_iron,64.7,6818.0,1,9.03,76.0,35,2,0,7.74,63.32,0
22,2026-06-01,126,64.3,cast_iron,64.7,6818.0,1,8.12,67.0,42,2,0,7.88,67.8,0
22,2026-06-08,127,64.3,cast_iron,64.7,6818.0,1,9.29,74.8,49,2,0,8.43,69.12,0
22,2026-06-15,128,64.3,cast_iron,64.7,6818.0,1,10.77,87.4,56,2,0,9.3,76.3,0
22,2026-06-22,129,64.3,cast_iron,64.7,6818.0,1,12.98,78.0,63,1,0,10.29,76.8,0
22,2026-06-29,130,64.3,cast_iron,64.7,6818.0,1,15.52,77.0,70,1,0,12.14,79.3,0
22,2026-07-06,131,64.3,cast_iron,64.7,6818.0,1,15.88,79.3,77,1,0,13.79,80.42,0
22,2026-07-13,132,64.3,cast_iron,64.7,6818.0,1,15.7,63.4,84,1,0,15.02,74.42,1
22,2026-07-20,133,64.3,cast_iron,64.7,6818.0,1,16.38,79.7,91,0,1,15.87,74.85,0
22,2026-07-27,134,64.3,cast_iron,64.7,6818.0,1,9.85,65.1,0,1,0,14.45,71.88,0
22,2026-08-03,135,64.3,cast_iron,64.7,6818.0,1,9.44,63.6,7,1,0,12.84,67.95,0
22,2026-08-10,136,64.3,cast_iron,64.7,6818.0,1,10.32,64.7,14,1,0,11.5,68.28,0
